age,job,education,channel,month,day_of_week,duration,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,converted,vendor,lead_id,cost_per_lead,lead_score,advanced
50,technician,professional.course,mobile-sourced,jul,fri,318,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,113898,9.75,0.3308412334828512,0
35,admin.,university.degree,mobile-sourced,jul,fri,141,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113899,12.0,0.38353687140639936,1
27,technician,basic.9y,mobile-sourced,jul,fri,906,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,113900,18.5,0.3596030064120467,1
30,admin.,high.school,mobile-sourced,jul,fri,72,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,113901,34.0,0.370672891878312,1
29,admin.,high.school,mobile-sourced,jul,fri,139,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113902,27.25,0.3715753325125509,1
50,technician,professional.course,landline-sourced,jul,fri,41,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113903,12.0,0.20723385389349577,0
50,blue-collar,basic.9y,mobile-sourced,jul,fri,93,1.4,93.918,-42.7,4.963,5228.1,0,Vendor D - Northbridge Mktg,113904,46.5,0.31697452211136806,0
35,admin.,university.degree,mobile-sourced,jul,fri,564,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113905,12.0,0.38353687140639936,1
55,entrepreneur,professional.course,mobile-sourced,jul,fri,243,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113906,12.0,0.3279327137513491,0
37,blue-collar,basic.9y,landline-sourced,jul,fri,31,1.4,93.918,-42.7,4.963,5228.1,0,Vendor D - Northbridge Mktg,113907,46.5,0.20509619718005812,0
26,student,university.degree,mobile-sourced,jul,fri,226,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,113908,9.75,0.445801993358371,1
33,admin.,high.school,mobile-sourced,jul,fri,16,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,113909,18.5,0.3679710040673998,1
32,admin.,university.degree,mobile-sourced,jul,fri,306,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113910,12.0,0.3862831994305241,1
32,blue-collar,basic.9y,landline-sourced,jul,fri,518,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113911,27.25,0.20826610376434423,0
31,admin.,university.degree,landline-sourced,jul,fri,87,1.4,93.918,-42.7,4.963,5228.1,0,Vendor D - Northbridge Mktg,113912,46.5,0.25041619605123,0
29,admin.,high.school,mobile-sourced,jul,fri,130,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113913,27.25,0.3715753325125509,1
33,admin.,high.school,mobile-sourced,jul,fri,98,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,113914,18.5,0.3679710040673998,1
40,housemaid,basic.4y,mobile-sourced,jul,fri,504,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113915,12.0,0.3259896750307021,0
30,admin.,university.degree,mobile-sourced,jul,fri,98,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,113916,34.0,0.38811812494625453,1
35,admin.,high.school,mobile-sourced,jul,fri,93,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113917,12.0,0.36617432740464534,1
33,services,high.school,mobile-sourced,jul,fri,82,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113918,27.25,0.3474104294395663,0
38,entrepreneur,basic.9y,mobile-sourced,jul,fri,188,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,113919,34.0,0.3512715183958191,0
54,blue-collar,high.school,mobile-sourced,jul,fri,223,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113920,12.0,0.33024820531794763,0
39,services,high.school,mobile-sourced,jul,fri,67,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113921,27.25,0.34216942175932374,0
49,admin.,high.school,mobile-sourced,jul,fri,59,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113922,27.25,0.3537039295318734,0
54,blue-collar,high.school,mobile-sourced,jul,fri,86,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113923,12.0,0.33024820531794763,0
27,blue-collar,basic.6y,mobile-sourced,jul,fri,186,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,113924,18.5,0.3819311266935675,1
33,services,high.school,mobile-sourced,jul,fri,1060,1.4,93.918,-42.7,4.963,5228.1,1,Vendor F - Summit Outreach,113925,27.25,0.3474104294395663,0
36,services,high.school,mobile-sourced,jul,fri,249,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113926,27.25,0.3447852074794364,0
35,admin.,university.degree,mobile-sourced,jul,fri,60,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113927,12.0,0.38353687140639936,1
37,services,basic.9y,mobile-sourced,jul,fri,126,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,113928,9.75,0.32694770429074216,0
55,retired,university.degree,mobile-sourced,jul,fri,659,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,113929,34.0,0.46067571814626085,1
33,admin.,university.degree,landline-sourced,jul,fri,52,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113930,12.0,0.24896739848844004,0
31,entrepreneur,university.degree,mobile-sourced,jul,fri,222,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113931,27.25,0.39265350797416554,1
31,blue-collar,professional.course,mobile-sourced,jul,fri,109,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,113932,9.75,0.3246229763586766,0
32,technician,university.degree,mobile-sourced,jul,fri,112,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113933,12.0,0.3902635552168747,1
31,blue-collar,basic.6y,mobile-sourced,jul,fri,173,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,113934,9.75,0.37828681417014687,1
32,technician,university.degree,mobile-sourced,jul,fri,42,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113935,12.0,0.3902635552168747,1
56,management,high.school,mobile-sourced,jul,fri,131,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113936,12.0,0.3440401623864582,0
31,services,high.school,mobile-sourced,jul,fri,455,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,113937,9.75,0.34916575742835015,0
35,admin.,basic.9y,mobile-sourced,jul,fri,431,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113938,12.0,0.34869530026153694,0
25,unemployed,high.school,mobile-sourced,jul,fri,147,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,113939,34.0,0.3668744098174188,1
34,services,high.school,mobile-sourced,jul,fri,717,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113940,12.0,0.3465343147408646,0
33,blue-collar,basic.4y,mobile-sourced,jul,fri,286,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,113941,18.5,0.33103878974044276,0
33,admin.,university.degree,mobile-sourced,jul,fri,614,1.4,93.918,-42.7,4.963,5228.1,1,Vendor A - Meridian Leads,113942,18.5,0.38536694294460155,1
38,technician,professional.course,mobile-sourced,jul,fri,50,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113943,27.25,0.34119285558912904,0
38,blue-collar,basic.9y,mobile-sourced,jul,fri,83,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113944,12.0,0.3271043612092674,0
29,services,high.school,mobile-sourced,jul,fri,289,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113945,27.25,0.35092518516940285,0
30,admin.,university.degree,landline-sourced,jul,fri,117,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113946,27.25,0.2511426968154262,0
30,admin.,university.degree,mobile-sourced,jul,fri,85,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,113947,34.0,0.38811812494625453,1
29,admin.,high.school,mobile-sourced,jul,fri,487,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113948,27.25,0.3715753325125509,1
29,blue-collar,basic.9y,mobile-sourced,jul,fri,256,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,113949,34.0,0.33480963518520723,0
33,blue-collar,basic.6y,mobile-sourced,jul,fri,103,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,113950,18.5,0.3764697711093769,1
53,retired,basic.9y,mobile-sourced,jul,fri,181,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113951,12.0,0.4255316396763256,1
41,services,professional.course,mobile-sourced,jul,fri,348,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113952,27.25,0.31521464844384417,0
48,admin.,university.degree,mobile-sourced,jul,fri,154,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113953,27.25,0.3717237044466229,1
34,blue-collar,basic.9y,mobile-sourced,jul,fri,196,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,113954,9.75,0.3305177279563348,0
31,technician,professional.course,mobile-sourced,jul,fri,71,1.4,93.918,-42.7,4.963,5228.1,0,Vendor D - Northbridge Mktg,113955,46.5,0.34730276974773355,0
40,retired,basic.4y,mobile-sourced,jul,fri,1689,1.4,93.918,-42.7,4.963,5228.1,1,Vendor D - Northbridge Mktg,113956,46.5,0.4374907371702185,1
32,unemployed,university.degree,mobile-sourced,jul,fri,47,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113957,12.0,0.37786641823581135,1
30,blue-collar,basic.9y,mobile-sourced,jul,fri,1294,1.4,93.918,-42.7,4.963,5228.1,1,Vendor A - Meridian Leads,113958,18.5,0.33394903638492696,0
37,technician,professional.course,mobile-sourced,jul,fri,314,1.4,93.918,-42.7,4.963,5228.1,0,Vendor D - Northbridge Mktg,113959,46.5,0.34206253489819005,0
44,technician,university.degree,mobile-sourced,jul,fri,228,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,113960,18.5,0.3792802547164296,1
55,entrepreneur,professional.course,mobile-sourced,jul,fri,965,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113961,12.0,0.3279327137513491,0
42,services,high.school,mobile-sourced,jul,fri,123,1.4,93.918,-42.7,4.963,5228.1,0,Vendor D - Northbridge Mktg,113962,46.5,0.3395631965258786,0
43,entrepreneur,professional.course,mobile-sourced,jul,fri,94,1.4,93.918,-42.7,4.963,5228.1,0,Vendor D - Northbridge Mktg,113963,46.5,0.33823933156969516,0
29,admin.,high.school,mobile-sourced,jul,fri,144,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113964,27.25,0.3715753325125509,1
35,admin.,university.degree,mobile-sourced,jul,fri,330,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113965,12.0,0.38353687140639936,1
41,services,professional.course,mobile-sourced,jul,fri,146,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113966,27.25,0.31521464844384417,0
30,admin.,high.school,mobile-sourced,jul,fri,712,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,113967,34.0,0.370672891878312,1
49,admin.,high.school,mobile-sourced,jul,fri,366,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113968,27.25,0.3537039295318734,0
50,blue-collar,basic.9y,mobile-sourced,jul,fri,502,1.4,93.918,-42.7,4.963,5228.1,0,Vendor D - Northbridge Mktg,113969,46.5,0.31697452211136806,0
40,blue-collar,basic.9y,mobile-sourced,jul,fri,106,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113970,12.0,0.32540448895846974,0
35,blue-collar,basic.4y,mobile-sourced,jul,fri,260,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,113971,18.5,0.3293284780895383,0
30,services,high.school,mobile-sourced,jul,fri,252,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,113972,18.5,0.3500449612208077,0
32,blue-collar,basic.6y,mobile-sourced,jul,fri,251,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,113973,18.5,0.3773778618768973,1
38,blue-collar,basic.9y,mobile-sourced,jul,fri,128,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113974,12.0,0.3271043612092674,0
27,services,high.school,mobile-sourced,jul,fri,239,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113975,27.25,0.3526886742489569,0
51,entrepreneur,high.school,mobile-sourced,jul,fri,347,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,113976,34.0,0.357184214362614,0
38,blue-collar,basic.9y,mobile-sourced,jul,fri,764,1.4,93.918,-42.7,4.963,5228.1,1,Vendor C - Apex Data Group,113977,12.0,0.3271043612092674,0
38,blue-collar,basic.9y,mobile-sourced,jul,fri,1120,1.4,93.918,-42.7,4.963,5228.1,1,Vendor C - Apex Data Group,113978,12.0,0.3271043612092674,0
57,retired,basic.9y,mobile-sourced,jul,fri,16,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,113979,9.75,0.4217551866775585,1
32,technician,unknown,mobile-sourced,jul,fri,107,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113980,12.0,0.3838832890123613,1
54,blue-collar,basic.4y,mobile-sourced,jul,fri,271,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113981,12.0,0.3133099356887163,0
38,blue-collar,basic.9y,mobile-sourced,jul,fri,970,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113982,12.0,0.3271043612092674,0
35,admin.,university.degree,mobile-sourced,jul,fri,963,1.4,93.918,-42.7,4.963,5228.1,1,Vendor C - Apex Data Group,113983,12.0,0.38353687140639936,1
55,entrepreneur,professional.course,mobile-sourced,jul,fri,149,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113984,12.0,0.3279327137513491,0
28,services,high.school,mobile-sourced,jul,fri,64,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,113985,9.75,0.35180642445920135,0
32,technician,unknown,mobile-sourced,jul,fri,1973,1.4,93.918,-42.7,4.963,5228.1,1,Vendor C - Apex Data Group,113986,12.0,0.3838832890123613,1
32,technician,unknown,mobile-sourced,jul,fri,221,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113987,12.0,0.3838832890123613,1
28,services,high.school,mobile-sourced,jul,fri,117,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,113988,9.75,0.35180642445920135,0
38,blue-collar,basic.9y,mobile-sourced,jul,fri,706,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113989,12.0,0.3271043612092674,0
42,technician,university.degree,mobile-sourced,jul,fri,241,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,113990,34.0,0.38110257178560136,1
33,technician,university.degree,mobile-sourced,jul,fri,141,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113991,12.0,0.38934384701040264,1
34,blue-collar,basic.9y,mobile-sourced,jul,fri,232,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,113992,9.75,0.3305177279563348,0
29,blue-collar,basic.9y,mobile-sourced,jul,fri,187,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,113993,34.0,0.33480963518520723,0
42,technician,university.degree,mobile-sourced,jul,fri,249,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,113994,34.0,0.38110257178560136,1
25,student,university.degree,landline-sourced,jul,fri,178,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,113995,34.0,0.2992067414130404,0
33,services,high.school,mobile-sourced,jul,fri,90,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,113996,27.25,0.3474104294395663,0
31,student,high.school,mobile-sourced,jul,fri,175,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,113997,12.0,0.4228506420782193,1
25,unemployed,university.degree,landline-sourced,jul,fri,176,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,113998,9.75,0.24808624206491564,0
31,blue-collar,basic.6y,mobile-sourced,jul,fri,255,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,113999,9.75,0.37828681417014687,1
53,management,basic.9y,mobile-sourced,jul,fri,1041,1.4,93.918,-42.7,4.963,5228.1,1,Vendor C - Apex Data Group,114000,12.0,0.32963068296646,0
35,blue-collar,basic.9y,mobile-sourced,jul,fri,324,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,114001,18.5,0.32966269377598684,0
29,services,basic.9y,mobile-sourced,jul,fri,1389,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,114002,27.25,0.3337907274952682,0
31,admin.,high.school,landline-sourced,jul,fri,61,1.4,93.918,-42.7,4.963,5228.1,0,Vendor D - Northbridge Mktg,114003,46.5,0.23676543526088506,0
25,unemployed,high.school,mobile-sourced,jul,fri,120,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,114004,34.0,0.3668744098174188,1
35,admin.,high.school,mobile-sourced,jul,fri,213,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,114005,12.0,0.36617432740464534,1
45,management,unknown,mobile-sourced,jul,fri,121,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,114006,27.25,0.3645662186288142,1
45,blue-collar,basic.6y,mobile-sourced,jul,fri,636,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,114007,12.0,0.36564187892357164,1
30,services,high.school,mobile-sourced,jul,fri,80,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,114008,18.5,0.3500449612208077,0
28,blue-collar,basic.6y,landline-sourced,jul,fri,330,1.4,93.918,-42.7,4.963,5228.1,0,Vendor D - Northbridge Mktg,114009,46.5,0.24554342667499227,0
40,technician,professional.course,mobile-sourced,jul,fri,919,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,114010,34.0,0.33945670368490094,0
38,technician,university.degree,mobile-sourced,jul,fri,210,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,114011,27.25,0.3847572230401432,1
46,admin.,university.degree,mobile-sourced,jul,fri,71,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,114012,18.5,0.3735315631426808,1
50,admin.,basic.9y,mobile-sourced,jul,fri,452,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,114013,18.5,0.3356413784159965,0
31,blue-collar,professional.course,mobile-sourced,jul,fri,255,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,114014,9.75,0.3246229763586766,0
40,technician,professional.course,mobile-sourced,jul,fri,260,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,114015,34.0,0.33945670368490094,0
58,admin.,high.school,mobile-sourced,jul,fri,666,1.4,93.918,-42.7,4.963,5228.1,0,Vendor D - Northbridge Mktg,114016,46.5,0.3457898651898007,0
55,admin.,university.degree,landline-sourced,jul,fri,498,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,114017,18.5,0.23340323202691335,0
30,admin.,university.degree,mobile-sourced,jul,fri,344,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,114018,34.0,0.38811812494625453,1
42,technician,university.degree,mobile-sourced,jul,fri,221,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,114019,34.0,0.38110257178560136,1
27,housemaid,high.school,mobile-sourced,jul,fri,189,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,114020,18.5,0.354690187604625,0
31,blue-collar,basic.9y,mobile-sourced,jul,fri,184,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,114021,9.75,0.3330895419875169,0
36,services,high.school,mobile-sourced,jul,fri,70,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,114022,27.25,0.3447852074794364,0
30,unemployed,basic.9y,mobile-sourced,jul,fri,154,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,114023,18.5,0.3449985702968516,0
28,housemaid,high.school,mobile-sourced,jul,fri,271,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,114024,18.5,0.35380566762691756,0
30,admin.,university.degree,mobile-sourced,jul,fri,159,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,114025,34.0,0.38811812494625453,1
41,self-employed,basic.9y,mobile-sourced,jul,fri,134,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,114026,18.5,0.33965789080150544,0
36,blue-collar,high.school,landline-sourced,jul,fri,470,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,114027,34.0,0.21844339578959404,0
52,technician,professional.course,mobile-sourced,jul,fri,221,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,114028,34.0,0.3291314403306144,0
30,admin.,university.degree,mobile-sourced,jul,fri,1164,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,114029,34.0,0.38811812494625453,1
31,admin.,high.school,mobile-sourced,jul,fri,595,1.4,93.918,-42.7,4.963,5228.1,0,Vendor D - Northbridge Mktg,114030,46.5,0.36977135334521466,1
37,blue-collar,basic.9y,mobile-sourced,jul,fri,1081,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,114031,34.0,0.32795600626670635,0
36,services,high.school,mobile-sourced,jul,fri,254,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,114032,27.25,0.3447852074794364,0
37,blue-collar,basic.9y,mobile-sourced,jul,fri,106,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,114033,34.0,0.32795600626670635,0
59,blue-collar,basic.4y,mobile-sourced,jul,fri,202,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,114034,27.25,0.3091655376580679,0
52,unemployed,university.degree,mobile-sourced,jul,fri,118,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,114035,12.0,0.35986570773058446,1
31,blue-collar,basic.6y,mobile-sourced,jul,fri,207,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,114036,9.75,0.37828681417014687,1
33,blue-collar,basic.6y,mobile-sourced,jul,fri,184,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,114037,18.5,0.3764697711093769,1
53,management,basic.9y,mobile-sourced,jul,fri,333,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,114038,12.0,0.32963068296646,0
46,housemaid,basic.4y,mobile-sourced,jul,fri,550,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,114039,27.25,0.32091290831681085,0
22,blue-collar,professional.course,mobile-sourced,jul,fri,143,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,114040,9.75,0.33229866415088527,0
31,blue-collar,basic.6y,mobile-sourced,jul,fri,69,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,114041,9.75,0.37828681417014687,1
28,admin.,university.degree,mobile-sourced,jul,fri,94,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,114042,9.75,0.3899562284087022,1
37,admin.,university.degree,mobile-sourced,jul,fri,271,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,114043,12.0,0.38171009337123823,1
32,blue-collar,basic.9y,mobile-sourced,jul,fri,396,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,114044,18.5,0.33223115628116984,0
30,admin.,university.degree,mobile-sourced,jul,fri,71,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,114045,34.0,0.38811812494625453,1
35,blue-collar,basic.6y,mobile-sourced,jul,fri,145,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,114046,18.5,0.3746561963457813,1
42,management,university.degree,mobile-sourced,jul,fri,215,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,114047,9.75,0.3735291007162754,1
30,services,high.school,mobile-sourced,jul,fri,94,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,114048,18.5,0.3500449612208077,0
32,technician,basic.9y,mobile-sourced,jul,fri,271,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,114049,12.0,0.3551629695037157,0
41,self-employed,professional.course,mobile-sourced,jul,fri,911,1.4,93.918,-42.7,4.963,5228.1,1,Vendor A - Meridian Leads,114050,18.5,0.33110725928737883,0
35,blue-collar,basic.6y,mobile-sourced,jul,fri,165,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,114051,18.5,0.3746561963457813,1
35,admin.,high.school,mobile-sourced,jul,fri,196,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,114052,12.0,0.36617432740464534,1
29,blue-collar,basic.9y,landline-sourced,jul,fri,437,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,114053,9.75,0.21018530747981592,0
41,admin.,university.degree,mobile-sourced,jul,fri,1180,1.4,93.918,-42.7,4.963,5228.1,0,Vendor F - Summit Outreach,114054,27.25,0.37806659981555657,1
36,admin.,university.degree,mobile-sourced,jul,fri,135,1.4,93.918,-42.7,4.963,5228.1,0,Vendor D - Northbridge Mktg,114055,46.5,0.3826230678428581,1
32,technician,unknown,mobile-sourced,jul,fri,193,1.4,93.918,-42.7,4.963,5228.1,0,Vendor C - Apex Data Group,114056,12.0,0.3838832890123613,1
31,blue-collar,basic.6y,mobile-sourced,jul,fri,103,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,114057,9.75,0.37828681417014687,1
30,admin.,university.degree,mobile-sourced,jul,fri,128,1.4,93.918,-42.7,4.963,5228.1,0,Vendor B - Coastal Direct,114058,34.0,0.38811812494625453,1
25,unemployed,university.degree,landline-sourced,jul,fri,328,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,114059,9.75,0.24808624206491564,0
32,blue-collar,professional.course,mobile-sourced,jul,fri,261,1.4,93.918,-42.7,4.963,5228.1,0,Vendor A - Meridian Leads,114060,18.5,0.32377581667192556,0
31,blue-collar,basic.9y,mobile-sourced,jul,fri,342,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,114061,9.75,0.3330895419875169,0
31,blue-collar,basic.6y,mobile-sourced,jul,fri,119,1.4,93.918,-42.7,4.963,5228.1,0,Vendor E - Fieldstone List,114062,9.75,0.37828681417014687,1
36,blue-collar,high.school,mobile-sourced,jul,fri,425,1.4,93.918,-42.7,4.963,5228.1,0,Vendor D - Northbridge Mktg,114063,46.5,0.34582025512039105,0
